id,recommendationId
39948,3002
39948,759
39948,6675
39948,523
39948,31988
39948,28805
39948,32937
39948,9735
39948,486
31298,40211
31298,3002
31298,759
31298,6675
31298,523
31298,31988
31298,28805
31298,32937
31298,9735
31298,486
834,40211
834,3002
834,759
834,6675
834,523
834,31988
834,28805
834,32937
834,9735
834,486
907,853
907,1532
907,5030
907,850
907,1569
907,27727
907,1912
907,2779
907,3615
907,3298
907,6205
907,8129
907,11843
907,509
907,36873
907,21105
907,22835
907,232
343,469
343,6747
343,1195
343,514
343,3358
343,169
343,3457
343,8769
343,4224
343,5081
343,4214
343,1546
343,59
343,490
343,1498
343,226
343,2993
343,4898
39591,40211
39591,3002
39591,759
39591,6675
39591,523
39591,31988
39591,28805
39591,32937
39591,9735
39591,486
313,949
313,506
313,40211
313,3002
313,759
313,6675
313,523
313,31988
313,28805
313,32937
313,9735
313,486
40803,42923
40803,48567
40803,39681
40803,41353
40803,31157
40803,27441
40803,42307
10098,40211
10098,3002
10098,759
10098,6675
10098,523
10098,31988
10098,28805
10098,32937
10098,9735
10098,486
929,85
929,182
929,1657
929,34104
929,5153
929,23259
929,1195
4664,40211
4664,3002
4664,759
4664,6675
4664,523
4664,31988
4664,28805
4664,32937
4664,9735
4664,486
1637,2621
1637,338
1637,345
1637,1908
2677,280
2677,2656
2677,40211
2677,3002
2677,759
2677,6675
2677,523
2677,31988
2677,28805
2677,32937
2677,9735
2677,486
38527,40211
38527,3002
38527,759
38527,6675
38527,523
38527,31988
38527,28805
38527,32937
38527,9735
38527,486
27653,40211
27653,3002
27653,759
27653,6675
27653,523
27653,31988
27653,28805
27653,32937
27653,9735
27653,486
1504,9826
1504,1935
1504,731
1504,40211
1504,3002
1504,759
1504,6675
1504,523
1504,31988
1504,28805
1504,32937
1504,9735
1504,486
2383,2025
2383,40211
2383,3002
2383,759
2383,6675
2383,523
2383,31988
2383,28805
2383,32937
2383,9735
2383,486
11161,40211
11161,3002
11161,759
11161,6675
11161,523
11161,31988
11161,28805
11161,32937
11161,9735
11161,486
4205,40211
4205,3002
4205,759
4205,6675
4205,523
4205,31988
4205,28805
4205,32937
4205,9735
4205,486
8630,355
8630,1195
8630,4224
8630,20787
8630,6547
8630,9041
8630,22877
8630,11617
8630,7769
8630,8086
8630,23309
8630,25397
8630,6347
8630,8525
8630,4087
8630,19367
8630,10578
8630,9750
8630,4654
8630,17729
8630,11319
8630,3712
8630,3588
8630,9756
4162,40211
4162,3002
4162,759
4162,6675
4162,523
4162,31988
4162,28805
4162,32937
4162,9735
4162,486
1553,1490
1553,40211
1553,3002
1553,759
1553,6675
1553,523
1553,31988
1553,28805
1553,32937
1553,9735
1553,486
34167,35838
34167,770
34167,33190
34167,10448
34167,32086
34167,4981
34167,37302
34167,885
34167,9756
1395,40211
1395,3002
1395,759
1395,6675
1395,523
1395,31988
1395,28805
1395,32937
1395,9735
1395,486
959,32094
959,12031
959,2772
959,123
10622,40211
10622,3002
10622,759
10622,6675
10622,523
10622,31988
10622,28805
10622,32937
10622,9735
10622,486
1398,40211
1398,3002
1398,759
1398,6675
1398,523
1398,31988
1398,28805
1398,32937
1398,9735
1398,486
2652,40211
2652,3002
2652,759
2652,6675
2652,523
2652,31988
2652,28805
2652,32937
2652,9735
2652,486
10794,10209
10794,40211
10794,3002
10794,759
10794,6675
10794,523
10794,31988
10794,28805
10794,32937
10794,9735
10794,486
37422,37422
37422,37422
37422,37422
37422,37422
37422,37873
37422,40211
37422,3002
37422,759
37422,6675
37422,523
37422,31988
37422,28805
37422,32937
37422,9735
37422,486
13727,40211
13727,3002
13727,759
13727,6675
13727,523
13727,31988
13727,28805
13727,32937
13727,9735
13727,486
1797,25835
1797,2166
1797,1486
1797,240
1797,39792
1797,785
1797,2617
37760,3087
37760,6162
37760,227
37760,1536
37760,37266
35814,40211
35814,3002
35814,759
35814,6675
35814,523
35814,31988
35814,28805
35814,32937
35814,9735
35814,486
9314,10161
9314,237
9314,97
9314,5220
9314,4177
9314,513
9314,13125
9314,16524
9314,6802
9314,31318
9314,7598
9314,13601
9314,34712
9314,431
9314,1251
9314,13863
9314,35838
9314,11759
9314,878
9314,11757
9314,358
9314,199
9314,2158
9314,32979
30533,40211
30533,3002
30533,759
30533,6675
30533,523
30533,31988
30533,28805
30533,32937
30533,9735
30533,486
9865,40211
9865,3002
9865,759
9865,6675
9865,523
9865,31988
9865,28805
9865,32937
9865,9735
9865,486
970,5226
970,1742
970,820
970,2162
3031,40211
3031,3002
3031,759
3031,6675
3031,523
3031,31988
3031,28805
3031,32937
3031,9735
3031,486
2553,2225
2553,2555
2553,2800
2553,40211
2553,3002
2553,759
2553,6675
2553,523
2553,31988
2553,28805
2553,32937
2553,9735
2553,486
17819,12883
17819,40211
17819,3002
17819,759
17819,6675
17819,523
17819,31988
17819,28805
17819,32937
17819,9735
17819,486
2672,40211
2672,3002
2672,759
2672,6675
2672,523
2672,31988
2672,28805
2672,32937
2672,9735
2672,486
48252,40833
48252,43692
48252,3841
48252,31777
48252,1004
48252,34148
992,30
992,9041
992,1133
992,40608
992,1944
992,6772
992,5781
992,3653
992,393
992,117
992,160
992,21437
992,11021
992,584
992,878
992,165
992,539
33569,4130
33569,34742
33569,12823
33569,40211
33569,3002
33569,759
33569,6675
33569,523
33569,31988
33569,28805
33569,32937
33569,9735
33569,486
37377,7054
37377,43969
37377,40211
37377,3002
37377,759
37377,6675
37377,523
37377,31988
37377,28805
37377,32937
37377,9735
37377,486
1357,1647
1357,1760
1357,3509
1357,1081
1357,1342
1357,121
1357,7724
38897,10012
38897,40211
38897,3002
38897,759
38897,6675
38897,523
38897,31988
38897,28805
38897,32937
38897,9735
38897,486
33142,33142
33142,33142
33142,33142
33142,33142
33142,19391
33142,38472
33142,33814
33142,31138
2669,40211
2669,3002
2669,759
2669,6675
2669,523
2669,31988
2669,28805
2669,32937
2669,9735
2669,486
31815,31815
31815,31815
31815,31815
31815,31815
31815,239
31815,40211
31815,3002
31815,759
31815,6675
31815,523
31815,31988
31815,28805
31815,32937
31815,9735
31815,486
31440,31440
31440,31440
31440,31440
31440,31440
31440,40211
31440,3002
31440,759
31440,6675
31440,523
31440,31988
31440,28805
31440,32937
31440,9735
31440,486
31158,40211
31158,3002
31158,759
31158,6675
31158,523
31158,31988
31158,28805
31158,32937
31158,9735
31158,486
35522,40211
35522,3002
35522,759
35522,6675
35522,523
35522,31988
35522,28805
35522,32937
35522,9735
35522,486
9347,3457
9347,6547
9347,40211
9347,3002
9347,759
9347,6675
9347,523
9347,31988
9347,28805
9347,32937
9347,9735
9347,486
34283,40211
34283,3002
34283,759
34283,6675
34283,523
34283,31988
34283,28805
34283,32937
34283,9735
34283,486
1151,1288
1151,424
1151,1270
1151,2901
1151,3448
1151,937
1151,31790
1151,324
1151,1880
1151,1180
1151,544
1151,1289
1151,54
1151,1352
1151,2001
3292,40211
3292,3002
3292,759
3292,6675
3292,523
3292,31988
3292,28805
3292,32937
3292,9735
3292,486
2604,3667
2604,1694
2604,11227
2604,14283
2604,14131
2604,11021
2604,141
2604,1862
2604,30
2604,1942
2604,6381
2604,11103
2604,421
2604,41372
1046,129
1046,2248
1046,249
1046,131
1196,582
1196,114
1196,3702
1196,7591
1196,914
1196,3737
1196,15389
1196,6604
1196,3535
1196,10838
1196,7647
1196,6131
1196,918
1196,33255
1196,3525
1196,10216
1196,5343
1196,5060
1196,516
1196,6560
2666,40211
2666,3002
2666,759
2666,6675
2666,523
2666,31988
2666,28805
2666,32937
2666,9735
2666,486
2011,40211
2011,3002
2011,759
2011,6675
2011,523
2011,31988
2011,28805
2011,32937
2011,9735
2011,486
2518,114
2518,40211
2518,3002
2518,759
2518,6675
2518,523
2518,31988
2518,28805
2518,32937
2518,9735
2518,486
33491,40211
33491,3002
33491,759
33491,6675
33491,523
33491,31988
33491,28805
33491,32937
33491,9735
33491,486
22677,13391
22677,4106
22677,1361
22677,32086
22677,937
2667,40211
2667,3002
2667,759
2667,6675
2667,523
2667,31988
2667,28805
2667,32937
2667,9735
2667,486
1069,1068
1069,1448
1069,338
1069,1985
1069,2816
1069,3305
2668,40211
2668,3002
2668,759
2668,6675
2668,523
2668,31988
2668,28805
2668,32937
2668,9735
2668,486
3174,40211
3174,3002
3174,759
3174,6675
3174,523
3174,31988
3174,28805
3174,32937
3174,9735
3174,486
2694,7588
2694,14347
2694,8500
2694,40211
2694,3002
2694,759
2694,6675
2694,523
2694,31988
2694,28805
2694,32937
2694,9735
2694,486
42422,40211
42422,3002
42422,759
42422,6675
42422,523
42422,31988
42422,28805
42422,32937
42422,9735
42422,486
4936,2471
4936,6303
4936,8687
4936,1199
16199,40211
16199,3002
16199,759
16199,6675
16199,523
16199,31988
16199,28805
16199,32937
16199,9735
16199,486
42030,40211
42030,3002
42030,759
42030,6675
42030,523
42030,31988
42030,28805
42030,32937
42030,9735
42030,486
3032,874
3032,40211
3032,3002
3032,759
3032,6675
3032,523
3032,31988
3032,28805
3032,32937
3032,9735
3032,486
21325,4081
21325,10501
21325,15379
21325,16417
21325,6045
21325,18139
21325,23251
21325,2931
21325,10338
21325,48483
21325,25859
21325,861
21325,838
21325,21877
15879,40211
15879,3002
15879,759
15879,6675
15879,523
15879,31988
15879,28805
15879,32937
15879,9735
15879,486
32461,1441
32461,9832
32461,13125
32461,339
2429,2199
2429,3044
2429,40211
2429,3002
2429,759
2429,6675
2429,523
2429,31988
2429,28805
2429,32937
2429,9735
2429,486
10116,40211
10116,3002
10116,759
10116,6675
10116,523
10116,31988
10116,28805
10116,32937
10116,9735
10116,486
37910,16890
37910,40211
37910,3002
37910,759
37910,6675
37910,523
37910,31988
37910,28805
37910,32937
37910,9735
37910,486
2817,3809
2817,3194
2817,345
2817,2810
33569,4130
33569,34742
33569,12823
33569,40211
33569,3002
33569,759
33569,6675
33569,523
33569,31988
33569,28805
33569,32937
33569,9735
33569,486
15879,40211
15879,3002
15879,759
15879,6675
15879,523
15879,31988
15879,28805
15879,32937
15879,9735
15879,486
524,40211
524,3002
524,759
524,6675
524,523
524,31988
524,28805
524,32937
524,9735
524,486
13411,40211
13411,3002
13411,759
13411,6675
13411,523
13411,31988
13411,28805
13411,32937
13411,9735
13411,486
2269,664
2269,6768
2269,4596
2269,2994
33142,33142
33142,33142
33142,33142
33142,33142
33142,19391
33142,38472
33142,33814
33142,31138
2586,40211
2586,3002
2586,759
2586,6675
2586,523
2586,31988
2586,28805
2586,32937
2586,9735
2586,486
16033,40211
16033,3002
16033,759
16033,6675
16033,523
16033,31988
16033,28805
16033,32937
16033,9735
16033,486
1108,419
1108,7900
1108,22199
1108,60
1108,39355
40578,40211
40578,3002
40578,759
40578,6675
40578,523
40578,31988
40578,28805
40578,32937
40578,9735
40578,486
40873,40211
40873,3002
40873,759
40873,6675
40873,523
40873,31988
40873,28805
40873,32937
40873,9735
40873,486
31815,31815
31815,31815
31815,31815
31815,31815
31815,239
31815,40211
31815,3002
31815,759
31815,6675
31815,523
31815,31988
31815,28805
31815,32937
31815,9735
31815,486
40083,40211
40083,3002
40083,759
40083,6675
40083,523
40083,31988
40083,28805
40083,32937
40083,9735
40083,486
1133,992
1133,5781
1133,569
1133,50
1133,1827
1133,189
1133,396
1133,6205
1133,218
6275,40211
6275,3002
6275,759
6275,6675
6275,523
6275,31988
6275,28805
6275,32937
6275,9735
6275,486
31440,31440
31440,31440
31440,31440
31440,31440
31440,40211
31440,3002
31440,759
31440,6675
31440,523
31440,31988
31440,28805
31440,32937
31440,9735
31440,486
6064,7568
6064,10647
6064,40211
6064,3002
6064,759
6064,6675
6064,523
6064,31988
6064,28805
6064,32937
6064,9735
6064,486
10348,17127
10348,40211
10348,3002
10348,759
10348,6675
10348,523
10348,31988
10348,28805
10348,32937
10348,9735
10348,486
10870,40211
10870,3002
10870,759
10870,6675
10870,523
10870,31988
10870,28805
10870,32937
10870,9735
10870,486
32700,32468
32700,40211
32700,3002
32700,759
32700,6675
32700,523
32700,31988
32700,28805
32700,32937
32700,9735
32700,486
30903,40211
30903,3002
30903,759
30903,6675
30903,523
30903,31988
30903,28805
30903,32937
30903,9735
30903,486
32311,8939
32311,3685
32311,34240
32311,40211
32311,3002
32311,759
32311,6675
32311,523
32311,31988
32311,28805
32311,32937
32311,9735
32311,486
20613,9035
20613,40211
20613,3002
20613,759
20613,6675
20613,523
20613,31988
20613,28805
20613,32937
20613,9735
20613,486
11487,35838
11487,40211
11487,3002
11487,759
11487,6675
11487,523
11487,31988
11487,28805
11487,32937
11487,9735
11487,486
49275,40211
49275,3002
49275,759
49275,6675
49275,523
49275,31988
49275,28805
49275,32937
49275,9735
49275,486
11809,11809
11809,11809
11809,11809
11809,11809
11809,12679
11809,19919
11809,2232
11809,34223
11809,17127
11809,6560
11809,8189
11809,35383
11809,5680
11809,33434
11809,23787
11809,33394
11809,1887
11809,44042
12651,40211
12651,3002
12651,759
12651,6675
12651,523
12651,31988
12651,28805
12651,32937
12651,9735
12651,486
2170,40211
2170,3002
2170,759
2170,6675
2170,523
2170,31988
2170,28805
2170,32937
2170,9735
2170,486
21325,4081
21325,10501
21325,15379
21325,16417
21325,6045
21325,18139
21325,23251
21325,2931
21325,10338
21325,48483
21325,25859
21325,861
21325,838
21325,21877
12863,12149
12863,15061
12863,40211
12863,3002
12863,759
12863,6675
12863,523
12863,31988
12863,28805
12863,32937
12863,9735
12863,486
2907,3577
2907,2471
2907,2280
2907,1816
13145,481
13145,135
13145,40211
13145,3002
13145,759
13145,6675
13145,523
13145,31988
13145,28805
13145,32937
13145,9735
13145,486
1199,20
1199,18845
1199,4936
1199,2471
2929,329
2929,12431
2929,40211
2929,3002
2929,759
2929,6675
2929,523
2929,31988
2929,28805
2929,32937
2929,9735
2929,486
13727,40211
13727,3002
13727,759
13727,6675
13727,523
13727,31988
13727,28805
13727,32937
13727,9735
13727,486
14515,5081
14515,849
14515,9379
14515,7647
14515,227
14515,19703
14515,8424
14515,14713
14515,10721
14515,14813
14515,36038
14515,20457
14515,11785
14515,15775
14515,12883
14515,14199
14515,8769
14515,16742
14515,1210
14515,3958
14515,10568
14515,9922
14515,13659
14515,2605
40587,40211
40587,3002
40587,759
40587,6675
40587,523
40587,31988
40587,28805
40587,32937
40587,9735
40587,486
3009,3272
3009,967
3009,15061
3009,2402
3009,263
3009,287
3009,4439
3009,1550
229,941
229,227
229,280
229,2026
229,516
229,1988
229,2457
229,1748
229,1865
229,11079
229,2131
229,379
229,910
229,4362
229,1050
229,2104
229,66
1264,530
1264,1448
1264,90
1264,435
1264,12929
1264,1347
1264,2113
1264,1818
1264,96
111,232
111,100
111,76
111,2288
111,530
111,4051
111,2923
16419,996
16419,23135
16419,11285
16419,9893
16419,12191
16419,4898
16419,9756
16419,34148
3125,2762
3125,2037
3125,469
3125,1087
3125,2835
16890,16890
16890,16890
16890,16890
16890,16890
16890,4898
16890,5530
16890,16035
16890,14513
16890,7058
16890,21563
16890,29976
16890,9919
16890,2369
16890,8915
16890,10161
16890,5525
16890,3656
16890,2130
16890,15613
16890,1482
16890,356
16890,4896
16890,39196
16890,18055
16890,251
16890,37910
16890,69
16890,173
39591,40211
39591,3002
39591,759
39591,6675
39591,523
39591,31988
39591,28805
39591,32937
39591,9735
39591,486
13377,13377
13377,13377
13377,13377
13377,13377
13377,14277
13377,40211
13377,3002
13377,759
13377,6675
13377,523
13377,31988
13377,28805
13377,32937
13377,9735
13377,486
27419,40211
27419,3002
27419,759
27419,6675
27419,523
27419,31988
27419,28805
27419,32937
27419,9735
27419,486
508,3841
508,1617
508,6505
508,31044
508,6024
508,39942
508,5276
508,1597
508,7152
508,12815
508,2953
508,749
508,280
508,32664
1374,11837
1374,1022
1374,35120
1374,22687
1374,22535
1374,566
1374,14719
1374,1251
1374,1492
1374,1468
1374,3086
1374,2002
1374,1269
1374,34542
1374,384
1374,3407
1374,2775
1374,1126
1374,389
1374,568
1374,29854
1374,598
1374,1647
1374,6016
17741,17895
17741,390
17741,147
17741,2476
17741,2129
17741,1222
17741,18245
17741,21995
17741,37982
17741,33743
17741,39710
17741,189
17741,15605
17741,18001
11161,40211
11161,3002
11161,759
11161,6675
11161,523
11161,31988
11161,28805
11161,32937
11161,9735
11161,486
17917,19319
17917,24625
17917,40211
17917,3002
17917,759
17917,6675
17917,523
17917,31988
17917,28805
17917,32937
17917,9735
17917,486
43591,40211
43591,3002
43591,759
43591,6675
43591,523
43591,31988
43591,28805
43591,32937
43591,9735
43591,486
1762,820
1762,5041
1762,207
1762,3461
1762,8086
1762,2782
1762,25013
1762,1827
1762,24455
1762,1777
1762,5251
1762,33
18495,14811
18495,12679
18495,10495
18495,15911
18495,5680
18495,11843
18495,5909
18495,20709
18495,37171
18495,20031
18495,2605
18495,8557
18495,14073
18495,18121
18495,8675
18495,18119
18495,11079
18495,16157
18495,10719
18495,19919
18495,16732
18495,10711
18495,32542
18495,1887
3305,1792
3305,1069
3305,2254
3305,2200
3305,567
2746,2969
2746,54
2746,7279
2746,28495
2746,1566
2746,27503
2746,548
2746,3446
3359,4081
3359,173
3359,251
3359,48
3359,249
3359,7592
3359,3655
3359,17505
3359,6895
3359,11759
3359,11933
3359,153
3359,182
3359,3322
3359,2216
3359,247
3359,9981
3359,15613
3359,3298
3359,1195
3359,457
3359,16518
3359,6974
3359,123
1469,552
1469,527
1469,34866
1469,482
1469,1564
1469,2620
1469,8410
1469,889
1469,874
1469,1669
1469,4052
1469,21639
1469,481
1469,1313
1469,2619
1469,5962
1469,30831
1469,859
1469,1668
1469,3972
1469,15489
1469,288
1469,1138
1469,2281
3407,3407
3407,3407
3407,3407
3407,3407
3407,2025
3407,150
3407,389
3407,226
3407,11837
3407,1156
3407,10294
3407,36144
3407,5114
3407,2581
3407,1575
3407,152
3407,180
3407,267
3407,35120
3407,10156
3407,22535
3407,4177
3407,22687
3407,1492
3407,1230
3407,2969
3407,27
3407,790
21541,5955
21541,20035
21541,40211
21541,3002
21541,759
21541,6675
21541,523
21541,31988
21541,28805
21541,32937
21541,9735
21541,486
2662,40211
2662,3002
2662,759
2662,6675
2662,523
2662,31988
2662,28805
2662,32937
2662,9735
2662,486
2657,40211
2657,3002
2657,759
2657,6675
2657,523
2657,31988
2657,28805
2657,32937
2657,9735
2657,486
36777,40211
36777,3002
36777,759
36777,6675
36777,523
36777,31988
36777,28805
36777,32937
36777,9735
36777,486
10431,40211
10431,3002
10431,759
10431,6675
10431,523
10431,31988
10431,28805
10431,32937
10431,9735
10431,486
3457,17513
3457,469
3457,150
3457,2993
3457,120
3457,29976
3457,853
3457,2404
3457,3470
3457,7058
3457,6895
3457,5525
3457,26243
3457,1571
3457,7724
3457,35928
3457,4898
3457,6747
3457,1535
3457,33203
3457,27
3457,32668
3457,1498
3457,270
38540,40211
38540,3002
38540,759
38540,6675
38540,523
38540,31988
38540,28805
38540,32937
38540,9735
38540,486
21639,21639
21639,21639
21639,21639
21639,21639
21639,22273
21639,31251
21639,1575
21639,177
21639,34561
21639,8410
21639,33314
21639,85
21639,9756
21639,1469
21639,481
21639,17265
21639,2904
21639,33352
21639,5962
21639,32836
21639,30
21639,1215
21639,6288
21639,36531
21639,288
21639,19067
21639,35849
21639,165
21729,40211
21729,3002
21729,759
21729,6675
21729,523
21729,31988
21729,28805
21729,32937
21729,9735
21729,486
26351,18153
26351,25159
26351,6547
26351,12291
26351,31374
12857,40211
12857,3002
12857,759
12857,6675
12857,523
12857,31988
12857,28805
12857,32937
12857,9735
12857,486
553,4898
553,1019
553,1043
553,173
553,7058
553,1324
553,621
553,243
553,33605
553,4021
553,3655
553,365
553,3656
553,1571
553,156
553,27
553,2404
553,1036
553,1557
553,850
553,36511
23201,249
23201,40211
23201,3002
23201,759
23201,6675
23201,523
23201,31988
23201,28805
23201,32937
23201,9735
23201,486
22359,2225
22359,36094
22359,22101
22359,3810
22359,164
22359,36259
22359,5420
22359,2890
1394,40211
1394,3002
1394,759
1394,6675
1394,523
1394,31988
1394,28805
1394,32937
1394,9735
1394,486
1393,388
1393,40211
1393,3002
1393,759
1393,6675
1393,523
1393,31988
1393,28805
1393,32937
1393,9735
1393,486
1392,40211
1392,3002
1392,759
1392,6675
1392,523
1392,31988
1392,28805
1392,32937
1392,9735
1392,486
3710,457
3710,32768
3710,279
3710,228
3710,9824
3710,37487
3710,9834
3710,2246
3710,20431
3710,7647
5116,40211
5116,3002
5116,759
5116,6675
5116,523
5116,31988
5116,28805
5116,32937
5116,9735
5116,486
20723,40211
20723,3002
20723,759
20723,6675
20723,523
20723,31988
20723,28805
20723,32937
20723,9735
20723,486
24075,24075
24075,24075
24075,24075
24075,24075
24075,72
24075,16512
24075,9253
24075,14407
37967,40211
37967,3002
37967,759
37967,6675
37967,523
37967,31988
37967,28805
37967,32937
37967,9735
37967,486
21201,40211
21201,3002
21201,759
21201,6675
21201,523
21201,31988
21201,28805
21201,32937
21201,9735
21201,486
9988,40211
9988,3002
9988,759
9988,6675
9988,523
9988,31988
9988,28805
9988,32937
9988,9735
9988,486
5019,40211
5019,3002
5019,759
5019,6675
5019,523
5019,31988
5019,28805
5019,32937
5019,9735
5019,486
25867,32979
25867,18679
25867,227
25867,30795
25867,27441
25867,13283
25867,12883
25867,35839
25867,35250
25867,21085
25867,19703
25867,23209
25867,40052
25867,17909
25867,31147
25867,10357
25867,12149
25867,18229
25867,19367
25867,19365
25867,18497
25867,26165
25867,10721
25867,20973
24909,25517
24909,2489
24909,37395
24909,107
24909,8310
24909,24833
24909,34636
24909,1412
24909,2043
24909,19067
24909,31964
24909,37141
24909,61
24909,5060
24909,24625
24909,34572
24909,1816
24909,16498
24909,30205
24909,35994
24909,7768
24909,3673
24909,22043
24909,32995
25939,5671
25939,52
25939,30251
25939,14829
1384,228
1384,326
1384,6184
1384,1658
1384,1556
1384,300
1384,1182
1384,499
42187,35626
42187,49448
42187,37937
42187,41409
42187,45196
28817,6347
28817,21603
28817,74
28817,5030
28817,28387
28817,25867
28817,25159
28817,33573
28817,21507
28817,28221
28817,20031
28817,20785
28817,11227
28817,35997
28817,11285
28817,22865
28817,10495
28817,18679
31763,40211
31763,3002
31763,759
31763,6675
31763,523
31763,31988
31763,28805
31763,32937
31763,9735
31763,486
20141,40211
20141,3002
20141,759
20141,6675
20141,523
20141,31988
20141,28805
20141,32937
20141,9735
20141,486
9335,9055
9335,17635
9335,1562
9335,8481
9335,6408
9335,15051
9335,748
9335,8676
9335,19257
9335,148
4650,40211
4650,3002
4650,759
4650,6675
4650,523
4650,31988
4650,28805
4650,32937
4650,9735
4650,486
4061,40211
4061,3002
4061,759
4061,6675
4061,523
4061,31988
4061,28805
4061,32937
4061,9735
4061,486
31147,24439
31147,18229
31147,10798
31147,31964
31147,20689
31147,23311
31147,1587
31147,32962
31147,25867
31147,2337
31147,32681
31147,17909
31147,31478
31147,28999
31147,1465
31147,10721
31147,20973
31147,2321
31147,21421
31147,1022
31147,598
31147,30276
31147,19703
31147,21603
28391,19151
28391,14131
28391,427
28391,12175
28391,5671
28391,31559
28391,40196
28391,32686
28391,16067
28391,52
12623,40211
12623,3002
12623,759
12623,6675
12623,523
12623,31988
12623,28805
12623,32937
12623,9735
12623,486
4151,205
4151,5039
4151,2216
4151,340
4151,67
4151,33
4151,6594
4151,2178
4151,1827
4151,419
4151,7588
4151,2418
4151,45
4151,166
4151,401
4151,884
4151,4970
4151,44
4151,239
10720,7785
10720,40211
10720,3002
10720,759
10720,6675
10720,523
10720,31988
10720,28805
10720,32937
10720,9735
10720,486
1675,4052
1675,2001
1675,890
1675,40211
1675,3002
1675,759
1675,6675
1675,523
1675,31988
1675,28805
1675,32937
1675,9735
1675,486
31670,21
31670,38826
31670,14989
31670,40211
31670,3002
31670,759
31670,6675
31670,523
31670,31988
31670,28805
31670,32937
31670,9735
31670,486
594,4147
594,40211
594,3002
594,759
594,6675
594,523
594,31988
594,28805
594,32937
594,9735
594,486
2901,1435
2901,1151
2901,40211
2901,3002
2901,759
2901,6675
2901,523
2901,31988
2901,28805
2901,32937
2901,9735
2901,486
6280,5469
6280,17677
6280,12815
6280,16434
6280,32686
6280,81
8120,7877
8120,40211
8120,3002
8120,759
8120,6675
8120,523
8120,31988
8120,28805
8120,32937
8120,9735
8120,486
4415,2001
4415,3230
4415,167
4415,3588
4415,534
4415,4726
4415,21167
4415,121
4415,28249
4415,2031
4415,246
4415,5940
4415,2030
4415,15315
4415,1826
4415,42307
4415,347
4415,944
4415,8086
4415,21
6794,40211
6794,3002
6794,759
6794,6675
6794,523
6794,31988
6794,28805
6794,32937
6794,9735
6794,486
3456,40211
3456,3002
3456,759
3456,6675
3456,523
3456,31988
3456,28805
3456,32937
3456,9735
3456,486
15633,40211
15633,3002
15633,759
15633,6675
15633,523
15633,31988
15633,28805
15633,32937
15633,9735
15633,486
39235,1681
39235,22729
39235,40211
39235,3002
39235,759
39235,6675
39235,523
39235,31988
39235,28805
39235,32937
39235,9735
39235,486
8626,27793
8626,34240
8626,11795
8626,39623
8626,8939
8626,38980
12857,40211
12857,3002
12857,759
12857,6675
12857,523
12857,31988
12857,28805
12857,32937
12857,9735
12857,486
15783,40211
15783,3002
15783,759
15783,6675
15783,523
15783,31988
15783,28805
15783,32937
15783,9735
15783,486
32802,40211
32802,3002
32802,759
32802,6675
32802,523
32802,31988
32802,28805
32802,32937
32802,9735
32802,486
1726,270
1726,777
1726,20543
1726,36144
1726,889
1726,267
1726,1818
1726,35120
1726,1482
1726,132
1726,6
1726,918
1726,6920
1726,8449
1726,3913
1726,12113
1726,400
1726,30276
1726,411
1726,7662
1726,16009
1726,1556
1726,5034
1726,9919
4651,103
4651,31884
4651,6702
4651,205
4651,350
4651,2036
2891,3336
2891,1047
2891,6463
2891,5365
2891,585
2891,1204
2891,6272
2891,601
2891,5998
2891,3914
2891,4981
3019,5031
3019,40211
3019,3002
3019,759
3019,6675
3019,523
3019,31988
3019,28805
3019,32937
3019,9735
3019,486
4663,110
4663,223
4663,210
4663,40211
4663,3002
4663,759
4663,6675
4663,523
4663,31988
4663,28805
4663,32937
4663,9735
4663,486
743,585
743,32281
743,1029
743,433
743,16782
743,37207
743,3088
743,849
743,40615
743,16
743,106
743,4224
743,57
743,1908
743,1689
743,44807
33421,33421
33421,33421
33421,33421
33421,33421
33421,29758
33421,34102
33421,34300
33421,11703
33421,31904
33421,32094
33421,11061
33421,36455
33421,31478
33421,29089
33421,35626
4690,40211
4690,3002
4690,759
4690,6675
4690,523
4690,31988
4690,28805
4690,32937
4690,9735
4690,486
47614,37033
47614,40211
47614,3002
47614,759
47614,6675
47614,523
47614,31988
47614,28805
47614,32937
47614,9735
47614,486
33490,20
33490,6702
33490,40211
33490,3002
33490,759
33490,6675
33490,523
33490,31988
33490,28805
33490,32937
33490,9735
33490,486
48537,38917
48537,40211
48537,3002
48537,759
48537,6675
48537,523
48537,31988
48537,28805
48537,32937
48537,9735
48537,486
288,481
288,1138
288,3012
288,527
288,2156
288,2789
288,9539
288,52
288,2703
288,392
288,1132
288,2619
288,13201
288,1469
288,3972
288,32881
288,874
288,2281
288,5725
288,31049
288,482
288,1313
288,3576
288,1685
86,865
86,34382
86,48466
86,424
86,2598
86,1397
86,10780
34580,34580
34580,34580
34580,34580
34580,34580
34580,10800
34580,6347
34580,20583
34580,41783
34580,20031
34580,12189
34580,37620
34580,34280
34580,33462
34580,38449
34580,9981
5039,790
5039,4151
5039,2216
5039,2593
5039,4981
5039,1535
5039,2178
5039,205
5039,4879
5039,7724
5039,26
5039,1889
5039,22199
5039,1576
5039,543
5039,27
5039,5356
5039,31339
5039,953
5039,226
5039,2251
5039,385
5039,28623
5039,228
13247,40211
13247,3002
13247,759
13247,6675
13247,523
13247,31988
13247,28805
13247,32937
13247,9735
13247,486
13073,40211
13073,3002
13073,759
