id,genre
3547,Female Protagonist
3547,School Club
3547,Primarily Male Cast
3547,Cute Boys Doing Cute Things
3547,Philosophy
3547,Conspiracy
3547,Coming of Age
3547,Episodic
3547,School
3547,Crossdressing
3547,Meta
3547,Shoujo
3547,Primarily Child Cast
3547,Astronomy
3547,Gambling
3547,Military
3547,Gender Bending
3547,Agender
3547,Chibi
3822,Drama
3822,Sports
3822,School Club
3822,Male Protagonist
3822,Swimming
3822,Amnesia
3822,Primarily Male Cast
3822,Tragedy
3822,Anti-Hero
3822,Cute Boys Doing Cute Things
3822,Family Life
3822,Parody
3822,Tanned Skin
3822,Suicide
1548,Action
1548,Romance
1548,Military
1548,War
1548,Guns
1548,Alternate Universe
1548,Tanks
1548,Politics
1548,Super Power
1548,Female Protagonist
1548,Kuudere
804,Adventure
804,Drama
804,Romance
804,Foreign
804,Historical
804,Female Protagonist
804,Coming of Age
804,Circus
804,Twins
804,Episodic
804,Work
804,Shoujo
804,Dancing
804,Love Triangle
2455,Action
2455,Psychological
2455,Sci-Fi
2455,Thriller
2455,Cyberpunk
2455,Police
2455,Detective
2455,Crime
2455,Urban
2455,Female Protagonist
2455,Gore
2455,Philosophy
2455,Dystopian
2455,Primarily Adult Cast
2455,Guns
2455,Seinen
2455,Augmented Reality
2455,Video Games
101,Action
101,Drama
101,Horror
101,Mystery
101,Supernatural
101,Vampire
101,Female Protagonist
101,Swordplay
101,Gore
101,Demons
101,Tragedy
101,Amnesia
101,Time Skip
101,Super Power
101,Rape
13741,Comedy
13741,Music
13741,Slice of Life
13741,Primarily Adult Cast
13741,Animals
13741,Female Protagonist
13741,Work
6889,Sports
6889,Basketball
6889,Primarily Male Cast
1566,Action
1566,Comedy
1566,Fantasy
1566,Mahou Shoujo
1566,Shoujo
1566,Primarily Female Cast
1566,Dancing
1566,Robots
1566,Henshin
1566,Female Protagonist
1566,Kids
1566,Magic
1566,Idol
1566,Cute Girls Doing Cute Things
1566,Primarily Child Cast
1566,Animals
1566,CGI
7221,Action
7221,Adventure
7221,Fantasy
7221,Goblin
7221,Seinen
7221,Revenge
7221,Survival
7221,Anti-Hero
7221,Rural
7221,Gore
7221,Male Protagonist
7221,CGI
7221,Magic
7221,Primarily Adult Cast
7221,Elf
4902,Drama
4902,Romance
4902,Supernatural
4902,Gods
4902,Male Protagonist
4902,Heterosexual
4902,Magic
4902,Primarily Female Cast
4902,Urban Fantasy
4902,Kuudere
4902,College
817,Action
817,Mecha
817,Sci-Fi
817,Military
817,Super Robot
817,Space
817,Aliens
817,Time Manipulation
817,Space Opera
3044,Comedy
3044,Slice of Life
3044,Otaku Culture
3044,Cute Girls Doing Cute Things
3044,Family Life
3044,Female Protagonist
3044,Chibi
3044,Primarily Female Cast
3044,School
3044,Real Robot
3044,Seinen
3044,Male Protagonist
3044,Henshin
1582,Drama
1582,Romance
1582,Shoujo
1582,Male Harem
1582,Politics
1582,Heterosexual
1582,Female Protagonist
1582,Love Triangle
1582,Bisexual
3006,Drama
3006,Mystery
3006,Psychological
3006,Gambling
3006,Female Protagonist
3006,School
3006,Primarily Female Cast
3006,School Club
3006,Masochism
3006,Poker
3006,Yandere
3006,Bullying
3006,Yuri
3006,Slavery
3006,Delinquents
3006,Death Game
3006,Idol
3006,Guns
3006,Shounen
6746,Mahou Shoujo
6746,Crossover
6746,Primarily Female Cast
6746,Memory Manipulation
6746,Age Regression
6746,Kids
6746,Magic
6746,Henshin
6746,Full CGI
6746,Cute Girls Doing Cute Things
6746,CGI
6789,Action
6789,Supernatural
6789,Coming of Age
6789,Super Power
6789,Video Games
6789,Gangs
6789,School
6789,Tsundere
6789,Delinquents
6789,Time Skip
6789,Male Protagonist
6789,Crime
6789,Urban Fantasy
2735,Comedy
2735,Fantasy
2735,Slice of Life
2735,Parody
2735,School
2735,Cute Boys Doing Cute Things
2735,Chibi
2735,Slapstick
2735,Primarily Child Cast
2735,Kaiju
2735,Shounen
2735,Male Protagonist
2735,Ghost
10913,Action
10913,Adventure
10913,Fantasy
10913,Magic
10913,Shounen
10913,Swordplay
10913,Male Protagonist
10913,Elf
8693,Drama
8693,Music
8693,Romance
8693,Slice of Life
8693,No Dialogue
8693,Achromatic
8693,Time Manipulation
8693,Family Life
8693,Primarily Adult Cast
11023,Comedy
11023,Slice of Life
11023,Cute Girls Doing Cute Things
11023,School
11023,Family Life
11023,Primarily Female Cast
11023,Kuudere
8691,Adventure
8691,Mystery
8691,Sci-Fi
8691,Supernatural
8691,School
8691,Super Power
8691,Tomboy
13223,Action
13223,Mystery
13223,Psychological
13223,Supernatural
13223,Thriller
13223,Police
13223,Crime
13223,Detective
13223,Revenge
13223,Primarily Adult Cast
13223,Fugitive
13223,Terrorism
13223,Foreign
13223,Amnesia
13223,Body Horror
13223,Gore
13223,Conspiracy
13223,Ensemble Cast
3075,Action
3075,Mecha
3075,Sci-Fi
3075,Tokusatsu
3075,Kaiju
3075,Super Robot
3075,Alternate Universe
3075,Denpa
3075,Hikikomori
3075,Meta
3075,Henshin
3075,Memory Manipulation
3075,Gods
3075,Virtual World
3075,Amnesia
3075,CGI
3075,Aliens
3075,Male Protagonist
3075,Yandere
3075,Super Power
3075,School
3075,Gore
3075,Isekai
3075,Love Triangle
3075,LGBTQ+ Themes
1654,Action
1654,Mystery
1654,Psychological
1654,Sci-Fi
1654,Supernatural
1654,Super Power
1654,Fugitive
1654,Female Protagonist
1654,Rural
1654,Anti-Hero
1654,Memory Manipulation
1654,Assassins
1654,Foreign
1654,Tragedy
1654,Twins
1654,Male Protagonist
1654,Seinen
1654,Trains
1654,Kuudere
4624,Comedy
4624,Slice of Life
4624,Cute Girls Doing Cute Things
4624,Outdoor
4624,Iyashikei
4624,Primarily Female Cast
4624,Female Protagonist
4624,Food
4624,Seinen
3366,Adventure
3366,Fantasy
3366,Mahou Shoujo
3366,Sci-Fi
3366,Henshin
3366,Aliens
3366,Space
3366,Cute Girls Doing Cute Things
3366,Magic
3366,Primarily Female Cast
3366,Female Protagonist
3366,Astronomy
3366,Kids
3366,Superhero
3366,Primarily Child Cast
3366,Episodic
3366,Kemonomimi
3366,Artificial Intelligence
3366,Drawing
3366,Idol
1908,Comedy
1908,Sci-Fi
1908,Aliens
1908,Surreal Comedy
1908,Shounen
1908,Meta
1908,Parody
1908,Baseball
1663,Action
1663,Drama
1663,Fantasy
1663,Swordplay
1663,Super Power
1663,Historical
1663,Primarily Male Cast
1663,Samurai
1663,Male Protagonist
1663,Primarily Adult Cast
1671,Action
1671,Adventure
1671,Comedy
1671,Fantasy
1671,Magic
1671,Shounen
1671,Female Protagonist
1671,Dragons
1671,Male Protagonist
1671,Time Skip
1671,Work
1671,Ensemble Cast
1671,Alternate Universe
1671,Demons
1671,Adoption
1671,Lost Civilization
1671,Animals
1671,Isekai
1671,Astronomy
1671,Tanned Skin
13052,Comedy
13052,Female Harem
13052,Parody
13052,School
13052,Kuudere
13052,Shounen
13052,Netorare
13196,Comedy
13196,Sci-Fi
13196,Advertisement
13196,Artificial Intelligence
13196,Time Manipulation
13196,Food
13196,Kuudere
10891,Horror
10891,Mystery
10891,Thriller
10891,Denpa
10891,Chuunibyou
10891,Yandere
10891,Tragedy
10891,Crime
10891,School
10891,Bullying
10891,Urban
10891,Philosophy
10891,Gore
10891,Male Protagonist
10891,Detective
10891,Revenge
10891,Rape
10891,Kuudere
10891,Tsundere
10891,Suicide
6725,Action
6725,Comedy
6725,Mystery
6725,Shounen
6725,Police
6725,Guns
6725,Primarily Adult Cast
6725,Male Protagonist
4535,Comedy
4535,Slice of Life
4535,Work
4535,Otaku Culture
4535,Slapstick
4535,Skeleton
4535,Autobiographical
4535,Male Protagonist
4535,Primarily Adult Cast
4535,Surreal Comedy
4535,Educational
4535,Language Barrier
4535,Shoujo
9009,Action
9009,Comedy
9009,Supernatural
9009,School
9009,Teacher
9009,Assassins
9009,Ensemble Cast
9009,Super Power
9009,Aliens
9009,Episodic
9009,Shounen
9009,Cultivation
9009,Guns
6356,Mecha
6356,Psychological
6356,Sci-Fi
6356,Cyberpunk
6356,Female Protagonist
6356,Artificial Intelligence
6356,Police
6356,Primarily Adult Cast
6356,Memory Manipulation
6356,Seinen
3668,Action
3668,Adventure
3668,Romance
3668,Female Protagonist
3668,Pirates
3668,Coming of Age
3668,Foreign
3668,Fairy Tale
3668,Heterosexual
3668,Memory Manipulation
3668,Ninja
3668,Mythology
3668,Assassins
3668,Anachronism
3668,Historical
3668,Amnesia
3668,Primarily Male Cast
3668,Ships
3668,Philosophy
3668,Kuudere
3668,Twins
5501,Action
5501,Mystery
5501,Romance
5501,Supernatural
5501,Thriller
5501,Magic
5501,Primarily Female Cast
5501,Super Power
5501,Amnesia
5501,Kuudere
5501,Achronological Order
5501,Female Protagonist
5501,Primarily Adult Cast
5501,Anti-Hero
5501,Urban Fantasy
5501,School
5501,Seinen
2444,Action
2444,Comedy
2444,Airsoft
2444,Surreal Comedy
2444,Anti-Hero
2444,Female Protagonist
2444,Primarily Female Cast
2444,Meta
2444,Chuunibyou
2444,School Club
2444,Shoujo
2444,Parody
2444,Cute Girls Doing Cute Things
2444,Military
2444,Athletics
2444,School
2444,Kuudere
8548,Comedy
8548,Shoujo
8548,Bar
8548,Parody
8548,School
8548,Work
8548,Maids
8548,Kuudere
5408,Action
5408,Adventure
5408,Comedy
5408,Fantasy
5408,Pirates
5408,Shounen
5408,Super Power
5408,Kuudere
1743,Comedy
1743,Slice of Life
1743,Primarily Child Cast
1743,School
1743,Meta
1743,Teacher
1743,Cute Girls Doing Cute Things
1743,Family Life
1743,Kuudere
6268,Action
6268,Psychological
6268,Sci-Fi
6268,Thriller
6268,Cyberpunk
6268,Artificial Intelligence
6268,Female Protagonist
6268,Memory Manipulation
6268,Cyborg
6268,Military
6268,Police
6268,Primarily Adult Cast
6268,Seinen
6268,Guns
3079,Action
3079,Mystery
3079,Assassins
3079,Primarily Male Cast
3079,Crossdressing
3079,Ensemble Cast
3079,Detective
3079,Crime
3079,Seinen
3079,Baseball
3079,Urban
3079,Guns
3079,Primarily Adult Cast
3079,Swordplay
3079,Episodic
3079,Gore
3079,Revenge
3079,LGBTQ+ Themes
3079,Boys' Love
10534,Action
10534,Fantasy
10534,Shounen
10534,Tragedy
10534,Super Power
10534,Primarily Male Cast
10534,Gods
10534,Astronomy
2042,Action
2042,Comedy
2042,Sports
2042,School
2042,Shounen
2042,Tennis
2042,Full CGI
2041,Comedy
2041,Mystery
2041,Super Power
2041,Cute Girls Doing Cute Things
2041,Primarily Female Cast
2041,Female Protagonist
2041,Surreal Comedy
2041,Parody
2041,Detective
2041,Kuudere
2274,Drama
2274,Mecha
2274,Sci-Fi
2274,Post-Apocalyptic
2274,War
2274,Tragedy
2274,Ensemble Cast
2274,Philosophy
2274,Robots
2274,Aliens
2274,Reincarnation
2274,Foreign
2274,Military
6699,Adventure
6699,Fantasy
6699,Animals
6699,Male Protagonist
6699,Environmental
6699,Tragedy
6699,Kids
6699,Ensemble Cast
6699,Alternate Universe
242,Comedy
242,Drama
242,Fantasy
242,Mahou Shoujo
242,Slice of Life
242,Magic
242,Witch
242,Primarily Female Cast
242,Female Protagonist
242,Primarily Child Cast
242,Shoujo
242,Henshin
242,School
242,Cute Girls Doing Cute Things
242,Family Life
242,Isekai
242,Ojou-sama
242,Idol
6347,Comedy
6347,Drama
6347,Romance
6347,Slice of Life
6347,School
6347,Chuunibyou
6347,Primarily Female Cast
6347,Female Protagonist
6347,Male Protagonist
6347,Coming of Age
3159,Drama
3159,Mystery
3159,Psychological
3159,Gambling
3159,School
3159,Female Protagonist
3159,Primarily Female Cast
3159,Twins
3159,Revenge
3159,Yuri
3159,Anti-Hero
3159,Yandere
3159,Death Game
3159,LGBTQ+ Themes
3159,Slavery
3159,Shounen
3159,Idol
10516,Comedy
10516,Romance
10516,Slice of Life
10516,Supernatural
10516,Iyashikei
10516,Gods
10516,Female Protagonist
10516,Mythology
10516,Primarily Child Cast
10516,Urban Fantasy
10516,Episodic
10516,School
10516,Primarily Female Cast
10516,Shrine Maiden
2447,Action
2447,Adventure
2447,Sci-Fi
2447,Politics
2447,Super Power
2447,Female Protagonist
2447,Henshin
2447,Superhero
2447,Aliens
2447,Educational
2447,Crossdressing
2447,Tokusatsu
2447,Artificial Intelligence
2447,Kuudere
10599,Comedy
10599,Mystery
10599,Psychological
10599,Supernatural
10599,Thriller
10599,Denpa
10599,Alternate Universe
10599,Rural
10599,Primarily Female Cast
10599,Female Protagonist
10599,Tragedy
10599,Slapstick
10599,Seinen
10599,Urban Fantasy
10599,Gods
10599,Mahjong
10599,Gore
2032,Comedy
2032,Romance
2032,Slice of Life
2032,School
2032,Male Protagonist
2032,Alternate Universe
2032,Primarily Female Cast
2032,School Club
2032,Swimming
2032,Time Manipulation
2032,Kuudere
2045,Comedy
2045,Drama
2045,Romance
2045,Sci-Fi
2045,Slice of Life
2045,Love Triangle
2045,Ensemble Cast
2045,Shounen
2045,Aliens
2045,School
2045,Rural
2018,Slice of Life
2018,Sports
2018,Mahjong
2018,Cute Girls Doing Cute Things
2018,Yuri
2018,School
2018,Primarily Female Cast
2018,School Club
2018,Time Skip
2018,Kuudere
2018,Female Protagonist
498,Action
498,Adventure
498,Drama
498,Sci-Fi
498,Aliens
498,Space Opera
498,Seinen
498,Space
498,Pirates
498,Fugitive
498,Male Protagonist
498,Primarily Adult Cast
6174,Action
6174,Adventure
6174,Comedy
6174,Fantasy
6174,Sci-Fi
6174,Shounen
6174,Super Power
6174,Gods
6174,Martial Arts
6174,Aliens
6174,Male Protagonist
6174,Henshin
6174,Age Regression
32,Action
32,Romance
32,Supernatural
32,Demons
32,Nun
32,Female Protagonist
32,Tragedy
32,Foreign
32,Historical
32,Angels
32,Religion
32,Cult
1854,Action
1854,Drama
1854,Supernatural
1854,Historical
1854,Swordplay
1854,Samurai
1854,Tragedy
1854,Shoujo
10271,Adventure
10271,Mystery
10271,Male Protagonist
10271,Shounen
10271,Age Regression
10271,Police
10271,Trains
10271,Detective
4432,Comedy
4432,Music
4432,Slice of Life
4432,Work
4432,Episodic
4432,Office Lady
4432,Primarily Adult Cast
4432,Animals
4432,Female Protagonist
4432,Chibi
4432,Satire
4432,Flash
253,Comedy
253,Sci-Fi
253,Parody
253,Surreal Comedy
253,Meta
253,Slapstick
253,Shounen
253,Robots
253,Henshin
253,Animals
253,Assassins
253,Guns
253,Kuudere
253,Amnesia
253,Musical
490,Adventure
490,Drama
490,Fantasy
490,Mystery
490,Romance
490,Shounen
490,Time Skip
490,Amnesia
490,Heterosexual
490,Isekai
1962,Comedy
1962,Slice of Life
1962,Iyashikei
1962,Photography
1962,Cute Girls Doing Cute Things
1962,Primarily Female Cast
1962,Rural
1962,Female Protagonist
1962,Coming of Age
1962,Outdoor
8381,Adventure
8381,Mystery
8381,Detective
1879,Slice of Life
1879,Shoujo
1879,Food
1879,Heterosexual
1879,Tsundere
3657,Comedy
3657,Slice of Life
3657,Surreal Comedy
3657,Twins
3657,Primarily Adult Cast
3657,Robots
3657,Artificial Intelligence
3657,Family Life
3657,Primarily Male Cast
3657,Slapstick
3657,Satire
3657,Meta
3657,Episodic
3657,Otaku Culture
3657,Cute Boys Doing Cute Things
3510,Adventure
3510,Comedy
3510,Fantasy
3510,Episodic
3510,Animals
3510,Primarily Child Cast
3510,Kids
3510,Male Protagonist
3510,Meta
3510,Slapstick
3510,Alternate Universe
3510,Age Regression
3070,Comedy
3070,Slice of Life
3070,Surreal Comedy
3070,Episodic
3070,Slapstick
3070,Female Protagonist
3070,Urban
3070,Otaku Culture
3070,Video Games
3070,Seinen
13045,Comedy
13045,Slice of Life
13045,Seinen
13045,School Club
13045,Otaku Culture
13045,Coming of Age
13045,Kuudere
12650,Comedy
12650,Slice of Life
12650,Primarily Female Cast
12650,Cute Girls Doing Cute Things
12650,Female Protagonist
12650,Primarily Child Cast
12650,Yuri
12650,Age Gap
12650,Cosplay
12650,Yandere
12650,Outdoor
12430,Comedy
12430,Slice of Life
12430,Cute Girls Doing Cute Things
12430,School
12430,Yuri
12403,Sports
12403,Football
12403,Shounen
12403,School Club
12403,Primarily Male Cast
65,Comedy
65,Drama
65,Romance
65,Family Life
65,Shoujo
65,Male Protagonist
65,School
65,Adoption
65,Bullying
12331,Comedy
12331,Cute Girls Doing Cute Things
12331,Tanks
8256,Comedy
8256,Parody
8256,School
8256,Cute Girls Doing Cute Things
8256,Primarily Female Cast
8256,Meta
8256,Surreal Comedy
8256,Aliens
8256,Twins
8256,Female Protagonist
8256,Kuudere
6354,Action
6354,Psychological
6354,Sci-Fi
6354,Cyberpunk
6354,Female Protagonist
6354,Artificial Intelligence
6354,Police
6354,Primarily Adult Cast
6354,Memory Manipulation
6354,Seinen
511,Adventure
511,Comedy
511,Sci-Fi
511,Surreal Comedy
511,Parody
511,Shounen
511,Meta
511,Super Power
511,Martial Arts
511,Dissociative Identities
511,Aliens
511,Crossdressing
8348,Comedy
8348,Fantasy
8348,Supernatural
8348,Demons
8348,Foreign
8348,Butler
8348,Historical
8348,Parody
8348,Male Protagonist
8348,Kuudere
12310,Action
12310,Drama
12310,Fantasy
12310,Supernatural
12310,Shounen
12310,Vampire
12310,Swordplay
3652,Comedy
3652,Fantasy
3652,Work
3652,Dungeon
3652,Isekai
3652,Satire
3652,Parody
3652,Anti-Hero
3652,Post-Apocalyptic
3652,Slavery
3652,Shounen
3652,Magic
3652,Female Harem
3652,Dragons
3652,Crossdressing
3652,Alternate Universe
3652,Guns
3652,Artificial Intelligence
3652,Yandere
3652,Tomboy
3652,Time Skip
6659,Action
6659,Adventure
6659,Fantasy
6659,Shounen
6659,Demons
6659,Magic
6659,Super Power
6659,Male Protagonist
6659,Ensemble Cast
6659,Gods
6130,Action
6130,Drama
6130,Supernatural
6130,Shoujo
6130,Historical
6130,Samurai
6130,Swordplay
6130,Primarily Male Cast
6130,Female Protagonist
6130,Male Harem
6130,Crossdressing
5270,Adventure
5270,Comedy
5270,Fantasy
5270,Kids
5270,Mythology
6614,Music
6614,Cute Girls Doing Cute Things
6614,Idol
6614,Primarily Female Cast
6614,Dinosaurs
6614,Vampire
6614,Card Battle
6614,Magic
6614,Witch
6614,Baseball
6614,Samurai
6614,Ninja
6614,Anachronism
6614,Henshin
6614,Dragons
6614,Space
6614,CGI
2235,Action
2235,Comedy
2235,Supernatural
2235,Magic
2235,Super Power
2235,School
2235,Shounen
2235,Reincarnation
2235,Urban Fantasy
2235,CGI
2235,Male Protagonist
2235,Tsundere
2235,Demons
2235,Crossdressing
2235,Slapstick
2235,Female Harem
2235,Robots
8123,Comedy
8123,Romance
8123,Supernatural
8123,Gods
8123,Seinen
8123,Primarily Adult Cast
8123,Magic
8123,Kuudere
8123,Male Protagonist
281,Adventure
281,Fantasy
281,Mystery
281,Romance
281,Sci-Fi
281,Reincarnation
281,Primarily Child Cast
281,Foreign
281,Lost Civilization
281,Philosophy
281,Rural
281,Male Protagonist
6085,Action
6085,Comedy
6085,Mystery
6085,Super Power
6085,Superhero
4340,Comedy
4340,Romance
4340,Slice of Life
4340,Episodic
4340,Otaku Culture
4340,Family Life
4340,Primarily Adult Cast
4340,Seinen
4340,Crossdressing
4340,Office Lady
4340,Heterosexual
9703,Adventure
9703,Comedy
9703,Romance
9703,Female Harem
9703,Animals
9703,Martial Arts
9703,Male Protagonist
9703,Female Protagonist
9703,Gender Bending
9703,Shounen
6131,Action
6131,Drama
6131,Supernatural
6131,Historical
6131,Swordplay
6131,Shoujo
6131,Samurai
3294,Action
3294,Adventure
3294,Comedy
3294,Fantasy
3294,Mystery
3294,Isekai
3294,Reincarnation
3294,Female Protagonist
3294,Achronological Order
3294,Magic
3294,Anti-Hero
3294,CGI
3294,War
3294,Demons
3294,Conspiracy
3294,Post-Apocalyptic
3294,Time Skip
3294,Dungeon
3294,Gore
3294,Dissociative Identities
3294,Cannibalism
3294,Gender Bending
3294,Vampire
69,Comedy
69,Drama
69,Romance
69,School
69,Shoujo
69,Female Protagonist
69,Male Harem
69,Love Triangle
69,Tsundere
69,Heterosexual
69,Bullying
69,Revenge
69,Foreign
2018,Slice of Life
2018,Sports
2018,Mahjong
2018,Cute Girls Doing Cute Things
2018,Yuri
2018,School
2018,Primarily Female Cast
2018,School Club
2018,Time Skip
2018,Kuudere
2018,Female Protagonist
2045,Comedy
2045,Drama
2045,Romance
2045,Sci-Fi
2045,Slice of Life
2045,Love Triangle
2045,Ensemble Cast
2045,Shounen
2045,Aliens
2045,School
2045,Rural
13721,Action
13721,Adventure
13721,Fantasy
13721,Mystery
13721,Romance
13721,Full CGI
13721,Cultivation
13701,Romance
13701,Slice of Life
13701,College
13701,School
13701,Love Triangle
13701,Heterosexual
13686,Adventure
13686,Horror
13686,Psychological
13686,Thriller
13686,Anti-Hero
13686,Survival
13686,Female Protagonist
13686,Gore
13686,Tragedy
13524,Adventure
13524,Comedy
13524,Romance
13524,Supernatural
13524,Reincarnation
13524,Kemonomimi
13524,Youkai
13524,Cultivation
13524,Tragedy
13524,Achronological Order
13524,Historical
13524,Magic
2455,Action
2455,Psychological
2455,Sci-Fi
2455,Thriller
2455,Cyberpunk
2455,Police
2455,Detective
2455,Crime
2455,Urban
2455,Female Protagonist
2455,Gore
2455,Philosophy
2455,Dystopian
2455,Primarily Adult Cast
2455,Guns
2455,Seinen
2455,Augmented Reality
2455,Video Games
3017,Comedy
3017,Slice of Life
3017,Cute Girls Doing Cute Things
3017,Primarily Female Cast
3017,Primarily Child Cast
3017,Episodic
3017,Urban
3017,Female Protagonist
3017,Police
3017,Ensemble Cast
3017,Bullying
3017,Rural
3017,Shounen
3017,Animals
3017,Outdoor
3017,School
281,Adventure
281,Fantasy
281,Mystery
281,Romance
281,Sci-Fi
281,Reincarnation
281,Primarily Child Cast
281,Foreign
281,Lost Civilization
281,Philosophy
281,Rural
281,Male Protagonist
4255,Action
4255,Comedy
4255,Fantasy
4255,Shounen
4255,Parody
4255,Demons
2561,Music
2561,Slice of Life
2561,Idol
2561,Surreal Comedy
2561,Virtual World
2561,Female Protagonist
2561,Cute Girls Doing Cute Things
2561,CGI
2561,Dancing
2561,Kids
2561,Henshin
2561,Fashion
2561,Crossdressing
2561,School
2561,Primarily Female Cast
2561,Primarily Child Cast
2561,Magic
2561,Alternate Universe
2561,Centaur
2561,Isekai
2561,Twins
2561,Go
2561,LGBTQ+ Themes
3668,Action
3668,Adventure
3668,Romance
3668,Female Protagonist
3668,Pirates
3668,Coming of Age
3668,Foreign
3668,Fairy Tale
3668,Heterosexual
3668,Memory Manipulation
3668,Ninja
3668,Mythology
3668,Assassins
3668,Anachronism
3668,Historical
3668,Amnesia
3668,Primarily Male Cast
3668,Ships
3668,Philosophy
3668,Kuudere
3668,Twins
69,Comedy
69,Drama
69,Romance
69,School
69,Shoujo
69,Female Protagonist
69,Male Harem
69,Love Triangle
69,Tsundere
69,Heterosexual
69,Bullying
69,Revenge
69,Foreign
2776,Comedy
2776,Slice of Life
2776,Iyashikei
2776,Female Protagonist
2776,Primarily Female Cast
2776,Demons
2776,School Club
2776,School
2776,Scuba Diving
2776,Yuri
2776,Shounen
6465,Action
6465,Mecha
6465,Psychological
6465,Sci-Fi
6465,Police
6465,Cyberpunk
6465,Female Protagonist
6465,Primarily Adult Cast
6465,Artificial Intelligence
6465,Kuudere
3657,Comedy
3657,Slice of Life
3657,Surreal Comedy
3657,Twins
3657,Primarily Adult Cast
3657,Robots
3657,Artificial Intelligence
3657,Family Life
3657,Primarily Male Cast
3657,Slapstick
3657,Satire
3657,Meta
3657,Episodic
3657,Otaku Culture
3657,Cute Boys Doing Cute Things
2615,Comedy
2615,Romance
2615,Slice of Life
2615,School
2615,Female Harem
2615,Primarily Female Cast
2615,Male Protagonist
2615,Love Triangle
2615,Shounen
2615,Tsundere
2615,Yakuza
2615,Mafia
2615,Kuudere
2615,Episodic
2041,Comedy
2041,Mystery
2041,Super Power
2041,Cute Girls Doing Cute Things
2041,Primarily Female Cast
2041,Female Protagonist
2041,Surreal Comedy
2041,Parody
2041,Detective
2041,Kuudere
5172,Mystery
5172,Age Regression
5172,Detective
5172,Shounen
5172,Pirates
5172,Police
5172,Male Protagonist
143,Action
143,Adventure
143,Comedy
143,Drama
143,Sci-Fi
143,Super Power
143,Primarily Female Cast
143,Ensemble Cast
143,Alternate Universe
143,Conspiracy
143,Memory Manipulation
143,Seinen
143,Writing
143,Urban Fantasy
3510,Adventure
3510,Comedy
3510,Fantasy
3510,Episodic
3510,Animals
3510,Primarily Child Cast
3510,Kids
3510,Male Protagonist
3510,Meta
3510,Slapstick
3510,Alternate Universe
3510,Age Regression
2042,Action
2042,Comedy
2042,Sports
2042,School
2042,Shounen
2042,Tennis
2042,Full CGI
561,Adventure
561,Mecha
561,Sci-Fi
561,Aviation
561,Aliens
561,Female Protagonist
561,Cars
561,CGI
561,Space
561,Shounen
11356,Action
11356,Adventure
11356,Drama
11356,Fantasy
11356,Shoujo
5816,Action
5816,Comedy
5816,Shounen
5816,Super Power
5816,Ninja
5816,Male Protagonist
5786,Drama
5786,Mecha
5786,Sci-Fi
5786,War
5786,Post-Apocalyptic
5786,Philosophy
5786,Robots
5786,Aliens
5786,Ensemble Cast
5786,Military
5786,Kuudere
150,Drama
150,Horror
150,Mystery
150,Psychological
150,Supernatural
150,Revenge
150,Bullying
150,Episodic
150,Afterlife
150,Tragedy
150,Female Protagonist
150,Oiran
150,Crime
150,Detective
150,School
150,Cosmic Horror
150,Kuudere
150,Rape
150,Aliens
150,Circus
150,Conspiracy
150,Dancing
294,Adventure
294,Card Battle
294,Shounen
294,Male Protagonist
294,Urban Fantasy
294,Reincarnation
294,Magic
294,Mythology
294,Dragons
294,Dissociative Identities
294,Police
294,Death Game
3652,Comedy
3652,Fantasy
3652,Work
3652,Dungeon
3652,Isekai
3652,Satire
3652,Parody
3652,Anti-Hero
3652,Post-Apocalyptic
3652,Slavery
3652,Shounen
3652,Magic
3652,Female Harem
3652,Dragons
3652,Crossdressing
3652,Alternate Universe
3652,Guns
3652,Artificial Intelligence
3652,Yandere
3652,Tomboy
3652,Time Skip
5270,Adventure
5270,Comedy
5270,Fantasy
5270,Kids
5270,Mythology
13223,Action
13223,Mystery
13223,Psychological
13223,Supernatural
13223,Thriller
13223,Police
13223,Crime
13223,Detective
13223,Revenge
13223,Primarily Adult Cast
13223,Fugitive
13223,Terrorism
13223,Foreign
13223,Amnesia
13223,Body Horror
13223,Gore
13223,Conspiracy
13223,Ensemble Cast
2032,Comedy
2032,Romance
2032,Slice of Life
2032,School
2032,Male Protagonist
2032,Alternate Universe
2032,Primarily Female Cast
2032,School Club
2032,Swimming
2032,Time Manipulation
2032,Kuudere
594,Action
594,Drama
594,Martial Arts
594,Post-Apocalyptic
594,Male Protagonist
594,Super Power
594,Twins
594,Pirates
2559,Action
2559,Adventure
2559,Sci-Fi
2559,Supernatural
2559,Aliens
2559,Ensemble Cast
2559,Shounen
2559,Swordplay
2559,Guns
2559,Battle Royale
2559,School
2559,Tragedy
2559,Robots
2559,Male Protagonist
2559,Military
39,Action
39,Adventure
39,Fantasy
39,Romance
39,Ninja
39,Seinen
39,Historical
39,Primarily Adult Cast
39,Swordplay
39,Tragedy
39,Rape
39,Gore
39,Heterosexual
13052,Comedy
13052,Female Harem
13052,Parody
13052,School
13052,Kuudere
13052,Shounen
13052,Netorare
13045,Comedy
13045,Slice of Life
13045,Seinen
13045,School Club
13045,Otaku Culture
13045,Coming of Age
13045,Kuudere
13196,Comedy
13196,Sci-Fi
13196,Advertisement
13196,Artificial Intelligence
13196,Time Manipulation
13196,Food
13196,Kuudere
6486,Action
6486,Adventure
6486,Comedy
6486,Shounen
6486,Family Life
6486,Primarily Child Cast
6486,Ninja
6486,Martial Arts
