id,en_title,season_year,episodes_count,episode_duration,format_destination,release_status
3930,Tenshi no Shippo Chu!,2003,11,14,tv short,finished
3936,Android Ana Maico 2010,1998,24,14,tv short,finished
3944,Nekojiru Gekijou Jirujiru Original,1999,27,1,tv short,finished
3949,Immortal Grand Prix,2003,5,5,tv short,finished
514,Chou Denji Robo Combattler V,1976,54,25,tv,finished
9783,Project BLUE Chikyuu SOS,2006,6,45,ova,finished
1973,Bakugan Battle Brawlers: Mechtanium Surge,2011,46,24,tv,finished
10405,Shadow Skill,1995,1,51,ova,finished
8955,selector infected WIXOSS: Midoriko-san to Piruluk-tan,2014,3,5,special,finished
11635,Yurumates ha?,2011,1,35,ova,finished
6900,Youkai Watch: FOREVER FRIENDS,2018,1,100,movie,finished
13434,Ling Yu 3,,12,15,ona,finished
11051,Koushoku Ichidai Otoko,1991,1,55,ova,finished
13416,Etotama: Nyankyaku Banrai,2021,1,30,ona,finished
11572,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,,1,21,ova,finished
15348,Rikaisya,,1,5,music,finished
14155,Wo Shi Da Shenxian,,16,20,ona,finished
1035,Super Doll Licca-Chan,1998,52,25,tv,finished
9354,Soukyuu no Fafner: Dead Aggressor - Exodus Special,,1,35,special,finished
12959,Mahou Yuugi 2D,2001,24,5,ona,finished
9356,Mobile Suit Gundam UC: Episode EX - Hyakunen no Kodoku,,1,25,special,finished
4130,Usavich IV,2011,13,1,tv short,finished
11024,Sex Pistols,2010,2,30,ova,finished
9359,Code Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversary,,1,16,special,finished
1043,B-Densetsu! Battle Bedaman,2004,52,30,tv,finished
9108,Utawarerumono: Itsuwari no Kamen Specials,2016,2,12,special,finished
12955,Ajimu: Kaigan Monogatari,2001,4,28,ona,finished
1048,Hana no Mahou Tsukai Mary Bell,1992,50,24,tv,finished
8986,Taisei Kensetsu: Vietnam Noi Bai Kuukou,,1,1,special,finished
6774,Xiyou Ji: Dasheng Guilai,,1,94,movie,finished
12135,Houkago no Ouji-sama,2014,5,2,ova,finished
543,Final Fantasy: Unlimited,2001,25,24,tv,finished
4188,Kuromajo-san ga Tooru!!,2012,60,7,tv short,finished
9789,Yoroiden Samurai Troopers Gaiden,1989,2,25,ova,finished
543,Final Fantasy: Unlimited,2001,25,24,tv,finished
6900,Youkai Watch: FOREVER FRIENDS,2018,1,100,movie,finished
4188,Kuromajo-san ga Tooru!!,2012,60,7,tv short,finished
2097,Shining Hearts: Shiawase no Pan,2012,12,24,tv,finished
9108,Utawarerumono: Itsuwari no Kamen Specials,2016,2,12,special,finished
4204,Chitose Get You!!,2012,26,3,tv short,finished
13669,Onikiri Musume Saisen,,1,1,ona,finished
4213,Cross Fight B-Daman eS,2012,52,12,tv short,finished
2111,Ozma,2012,6,24,tv,finished
4225,Line Offline: Salaryman,2013,114,3,tv short,finished
4242,Haitai Nanafa 2nd Season,2013,13,3,tv short,finished
2126,Saint Seiya Omega,2012,97,23,tv,finished
553,Eden's Bowy,1999,26,24,tv,finished
2129,Arcana Famiglia: La Storia Della Arcana Famiglia,2012,12,24,tv,finished
286,Okusama wa Joshikousei (2005),2005,13,24,tv,finished
13190,Bonjour♪ Koiaji Pâtisserie,2014,24,5,ona,finished
11305,Kyou, Koi wo Hajimemasu,2010,2,20,ova,finished
9783,Project BLUE Chikyuu SOS,2006,6,45,ova,finished
6774,Xiyou Ji: Dasheng Guilai,,1,94,movie,finished
4358,Fushigi na Somera-chan,2015,12,5,tv short,finished
10221,Assemble Insert,1989,2,30,ova,finished
9948,Piyoko ni Omakase pyo!,2003,8,15,ova,finished
4371,Itoshi no Muco,2015,25,13,tv short,finished
4375,Tantei Team KZ Jiken Note,2015,16,9,tv short,finished
4391,Ketsuekigata-kun! 3,2015,12,2,tv short,finished
4396,Mahou Shoujo Nante Mou Ii Desu kara.,2016,12,4,tv short,finished
1111,Ribbon no Kishi,1967,52,23,tv,finished
4406,Ketsuekigata-kun! 4,2016,12,3,tv short,finished
1117,Ninja Senshi Tobikage,1985,43,24,tv,finished
10225,Kenritsu Chikyuu Boueigun,1986,3,15,ova,finished
4450,Bernard-jou Iwaku.,2016,12,4,tv short,finished
2246,Bakumatsu Gijinden Roman,2013,12,23,tv,finished
15593,A-RA-SHI : Reborn,,1,4,music,finished
589,Hamelin no Violin Hiki,1996,25,23,tv,finished
11277,Soukou Kihei Votoms: Case; Irvine,2010,1,50,ova,finished
1147,Asobot Senki Gokuu,2002,52,23,tv,finished
4564,Yami Shibai 6,2018,13,5,tv short,finished
11441,Yuri Seijin Naoko-san,2010,1,6,ova,finished
4583,Hulaing Babies,2019,12,5,tv short,finished
11833,Iron Man: Rise of Technovore,2013,1,88,ova,finished
4593,The Idolm@ster SideM Wake Atte Mini!,2018,12,3,tv short,finished
8987,Last Orders,,1,1,special,finished
4654,Yami Shibai 7,2019,13,5,tv short,finished
13147,Kidou Senshi Gundam Battlefield Record: Avant-Title,2009,1,7,ona,finished
4676,Natsunagu!,2020,12,4,tv short,finished
8964,Space☆Dandy Picture Drama,2014,2,5,special,finished
1178,Yuusha Exkaiser,1990,48,24,tv,finished
613,L/R -Licensed by Royal-,2003,13,23,tv,finished
13130,SKET Dance: SD Character Flash Anime,2011,16,1,ona,finished
11796,Yurumates (2012),2012,2,3,ova,finished
8918,Taisei Kensetsu: Sri Lanka Kousokudouro,,1,1,special,finished
13618,Sensou no Tsukurikata,,1,7,ona,finished
8850,Rinne no Lagrange Season 2 Picture Drama,2012,6,3,special,finished
13564,Souten no Ken: REGENESIS 2,2018,12,22,ona,finished
8847,Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party,2011,5,1,special,finished
13557,Otousan wa Ai no Hito,2016,1,4,ona,finished
4803,Assault Lily: FRUITS,2021,11,3,ona,releasing
15471,Scramble Kousai,,1,3,music,finished
14366,Evangelion × Attack ZERO,,1,1,ona,finished
8791,Wooser no Sono Higurashi: Ken to Pantsu to Wooser to,2013,1,5,special,finished
9763,Detonator Orgun,1991,3,52,ova,finished
8732,Rinne no Lagrange: Kamogawa Memoria,2012,1,24,special,finished
13154,Hitotsubu ni Kawaranu Ai wo Komete,2013,1,2,ona,finished
8722,Mashiroiro Symphony: Airi ga Anata no Kanojo ni!?,2012,1,14,special,finished
1228,Mach GoGoGo (1997),1997,34,25,tv,finished
4879,180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,2021,10,3,tv short,releasing
13098,The Four Seasons,2012,4,8,ona,finished
2472,Glass no Kantai: La Legende du Vent de l'Univers,2006,24,24,tv,finished
2502,Blade & Soul,2014,13,24,tv,finished
2504,Majin Bone,2014,52,22,tv,finished
1252,Mahou no Idol Pastel Yumi,1986,25,23,tv,finished
10532,Tenshi Nanka ja Nai,1994,1,30,ova,finished
15451,Tarareba,,1,6,music,finished
13533,Samurai Noodles: The Originator,2016,1,2,ona,finished
14325,Munou na Nana: Mini Anime,2020,12,3,ona,finished
2528,Gundam: G no Reconguista,2014,26,24,tv,finished
2538,DRAMAtical Murder,2014,12,24,tv,finished
1270,Tongari Boushi no Memole,1984,50,30,tv,finished
8678,Kyoto Animation: Hoshi-hen,2011,1,1,special,finished
13083,Mahou Tsukai Jiji,2011,1,6,ona,finished
9524,Hitsuji no Uta,2003,4,30,ova,finished
13082,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,2011,1,12,ona,finished
13081,UN-GO: Inga Nikki,2011,10,1,ona,finished
5147,Yawara! Sore Yuke Koshinuke Kids!!,1992,1,60,movie,finished
14461,Enen no Shouboutai Mini Anime,2021,30,1,ona,finished
5155,Hana Yori Dango (Movie),1997,1,30,movie,finished
2621,Tenkai Knights,2014,52,24,tv,finished
8663,Dynamic Super Robots Grand Battle,2000,3,2,special,finished
680,Kujibiki♥Unbalance (TV),2006,12,23,tv,finished
5214,Mori no Densetsu,1987,1,31,movie,finished
5231,Mirai Shounen Conan: Tokubetsu-hen - Kyodaiki Gigant no Fukkatsu,1984,1,47,movie,finished
5238,The Doraemons: Goal! Goal! Goal!!,2002,1,7,movie,finished
8646,Ben-To Picture Drama,2011,6,9,special,finished
693,Massugu ni Ikou,2003,4,23,tv,finished
355,Okusama wa Mahou Shoujo,2005,13,24,tv,finished
2714,Shin Atashin'chi,2015,26,23,tv,finished
2723,ClassicaLoid,2016,25,24,tv,finished
5351,Fuyu no Hi,2003,1,39,movie,finished
5375,Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,1976,1,31,movie,finished
13804,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,,12,17,ona,finished
5392,Sekai Meisaku Douwa: Mori wa Ikiteiru,1980,1,65,movie,finished
5405,Doubutsu Takarajima,1971,1,75,movie,finished
14366,Evangelion × Attack ZERO,,1,1,ona,finished
11473,Emblem Take 2,1993,2,51,ova,finished
14786,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,,1,5,music,finished
13822,Puso Ni Comi,2019,20,3,ona,finished
2755,Brave Beats,2015,22,23,tv,finished
9790,Yoroiden Samurai Troopers Kikoutei Densetsu,1989,4,30,ova,finished
5465,Hakujaden,1958,1,78,movie,finished
1374,Mission-E,2008,12,24,tv,finished
717,Cosmo Warrior Zero Gaiden,2001,2,24,tv,finished
13768,Xixing Ji,,16,15,ona,finished
5484,Yousei Florence,1985,1,91,movie,finished
9412,Fushigi Yuugi: Nakago Shikkari Shinasai!,1996,2,2,special,finished
2801,Luck & Logic,2016,12,24,tv,finished
9319,Kino no Tabi -the Beautiful World- the Animated Series Picture Drama,2017,27,5,special,finished
368,Haunted Junction,1997,12,20,tv,finished
13098,The Four Seasons,2012,4,8,ona,finished
8732,Rinne no Lagrange: Kamogawa Memoria,2012,1,24,special,finished
12018,Kobayashi ga Kawai Sugite Tsurai!!,2013,2,16,ova,finished
8722,Mashiroiro Symphony: Airi ga Anata no Kanojo ni!?,2012,1,14,special,finished
5564,Dr. Slump Arale-chan Hoyoyo! Nanaba Shiro no Hihou,1984,1,48,movie,finished
1399,Getter Robo G,1975,39,24,tv,finished
2851,ēlDLIVE,2017,12,24,tv,finished
5607,8-gatsu no Symphony: Shibuya 2002-2003,2009,1,112,movie,finished
11424,Soukyuu no Fafner: Arcadian Memory,2005,2,32,ova,finished
13232,Star Fox Zero: The Battle Begins,2016,1,15,ona,finished
738,Submarine Super 99,2003,13,21,tv,finished
9186,Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken,1997,1,48,special,finished
1416,Daisuki! Bubu- Chacha,2001,26,25,tv,finished
741,Saint October,2007,26,25,tv,finished
9680,Ichigeki Sacchuu!! Hoihoi-san,2004,1,11,ova,finished
5649,Danao Tiangong,,1,114,movie,finished
377,Lemon Angel Project,2006,13,20,tv,finished
9209,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,2014,1,2,special,finished
9434,Evangelion x KATE CM,,1,1,special,finished
14325,Munou na Nana: Mini Anime,2020,12,3,ona,finished
13843,Vlad Love,2021,12,24,ona,finished
5705,Tottoko Hamtaro Movie 2: Ham Ham Ham~Jya! Maboroshi no Princess,2002,1,50,movie,finished
8678,Kyoto Animation: Hoshi-hen,2011,1,1,special,finished
13171,Kimi to Boku,2001,1,13,ona,finished
751,Zoids Fuzors,2004,26,25,tv,finished
14564,URVAN,2021,1,6,ona,finished
13763,Ikebukuro PR Anime,,1,4,ona,finished
8663,Dynamic Super Robots Grand Battle,2000,3,2,special,finished
10071,Sousei Kishi Gaiarth,1992,3,47,ova,finished
8646,Ben-To Picture Drama,2011,6,9,special,finished
5788,Tottoko Hamtaro Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kikiippatsu!,2003,1,52,movie,finished
760,Kyoshiro to Towa no Sora,2007,12,24,tv,finished
5854,Dr. Slump Movie 02: "Hoyoyo!" Uchuu Daibouken,1982,1,90,movie,finished
1476,Corokke!,2003,104,20,tv,finished
9524,Hitsuji no Uta,2003,4,30,ova,finished
11897,Code Geass: Soubou no Oz Picture Drama,2013,5,3,ova,finished
5899,Cheburashka,2010,1,80,movie,finished
3025,Gurazeni,2018,12,24,tv,finished
3031,18if,2017,13,23,tv,finished
1494,Kikou Kai Galient,1984,25,24,tv,finished
14572,Beyblade Burst DB,2021,0,12,ona,releasing
13618,Sensou no Tsukurikata,,1,7,ona,finished
9657,Boku wa Imouto ni Koi wo Suru,2005,1,49,ova,finished
5966,Tetsujin 28-go: Hakuchuu no Zangetsu,2007,1,95,movie,finished
9773,Seikimatsu★Darling,1996,1,30,ova,finished
784,Sasami: Mahou Shoujo Club,2006,13,25,tv,finished
785,Sasami: Mahou Shoujo Club 2,2006,13,25,tv,finished
8543,Gyagu Manga Biyori Jump Festa 2002 Special,,1,12,special,finished
8536,Otome Youkai Zakuro Picture Drama,2010,2,15,special,finished
13184,Gakumon!: Ookami Shoujo wa Kujikenai,2014,3,9,ona,finished
14475,Xing Wu Shen Jue,,40,8,ona,finished
11278,Votoms Finder,2010,1,39,ova,finished
6728,Kaijuu Girls (Kuro): Ultra Kaijuu Gijinka Keikaku,2018,1,60,movie,finished
791,YAT Anshin! Uchuu Ryokou,1996,50,20,tv,finished
9635,Kizuna: Koi no kara Sawagi,2001,1,44,ova,finished
11281,Biohazard 4: Incubate,2006,1,97,ova,finished
404,Ginyuu Mokushiroku Meine Liebe Wieder,2006,13,24,tv,finished
9763,Detonator Orgun,1991,3,52,ova,finished
3140,Caligula,2018,12,24,tv,finished
6137,Mass Effect: Paragon Lost,2012,1,95,movie,finished
807,Chikyuu Bouei Kazoku,2001,13,23,tv,finished
6186,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,1984,1,46,movie,finished
8452,Phantom: Requiem for the Phantom Picture Drama,2009,12,6,special,finished
13193,Sword Gai The Animation,2018,12,22,ona,finished
8395,Umineko no Naku Koro ni Specials,2009,26,1,special,finished
3210,Hangyaku-sei Million Arthur,2018,10,25,tv,finished
10273,Uchuu no Senshi,1988,6,25,ova,finished
13533,Samurai Noodles: The Originator,2016,1,2,ona,finished
8383,Koi Suru Tenshi Angelique: Kagayaki no Ashita Special,2007,1,26,special,finished
13147,Kidou Senshi Gundam Battlefield Record: Avant-Title,2009,1,7,ona,finished
1590,Onegai My Melody Kirara☆,2008,52,20,tv,finished
13154,Hitotsubu ni Kawaranu Ai wo Komete,2013,1,2,ona,finished
13130,SKET Dance: SD Character Flash Anime,2011,16,1,ona,finished
8319,Sora wo Kakeru Shoujo Picture Drama,2009,9,3,special,finished
6352,Fate/Zero Cafe,,2,10,movie,finished
13564,Souten no Ken: REGENESIS 2,2018,12,22,ona,finished
10045,Warau Hyouteki,1987,1,50,ova,finished
8261,Wagaya no Oinari-sama. Specials,2008,12,2,special,finished
840,NG Knight Ramune & 40,1990,38,22,tv,finished
8259,Top wo Nerae! Gunbuster! Science Lesson,,4,2,special,finished
841,VS Knight Ramune & 40 Fire,1996,26,20,tv,finished
842,Choujikuu Seiki Orguss,1983,35,25,tv,finished
14767,Kaze no Toori Michi,,1,5,music,finished
14852,Chime,,1,4,music,finished
14784,Koi Tsubomi,,1,2,music,finished
431,Soul Link,2006,12,25,tv,finished
3346,Egao no Daika,2019,12,24,tv,finished
3347,Rifle Is Beautiful,2019,12,24,tv,finished
6517,Phantom of the Kill: Zero kara no Hangyaku,2016,1,22,movie,finished
3353,Hachigatsu no Cinderella Nine,2019,12,24,tv,finished
14775,Dr.,,1,5,music,finished
8319,Sora wo Kakeru Shoujo Picture Drama,2009,9,3,special,finished
9319,Kino no Tabi -the Beautiful World- the Animated Series Picture Drama,2017,27,5,special,finished
3423,Keishicho Tokumu-bu Tokushu Kyoaku-han Taisaku-Shitsu Dai-Nana-ka: Tokunana,2019,12,24,tv,finished
3428,Kitsutsuki Tantei Dokoro,2020,12,24,tv,finished
1697,Blade,2011,12,24,tv,finished
10532,Tenshi Nanka ja Nai,1994,1,30,ova,finished
9808,Project A-Ko: Vs,1990,2,51,ova,finished
6728,Kaijuu Girls (Kuro): Ultra Kaijuu Gijinka Keikaku,2018,1,60,movie,finished
6742,Acchi Kocchi,,1,25,movie,finished
10273,Uchuu no Senshi,1988,6,25,ova,finished
8261,Wagaya no Oinari-sama. Specials,2008,12,2,special,finished
6748,Calm,,1,7,movie,finished
8259,Top wo Nerae! Gunbuster! Science Lesson,,4,2,special,finished
10071,Sousei Kishi Gaiarth,1992,3,47,ova,finished
1725,Gegege no Kitarou (1985),1985,108,25,tv,finished
8232,Hurricane Live! 2033,1990,7,4,special,finished
15869,Bouken-tai: Mori no Yuusha,,1,4,music,finished
15862,ACUTE,,1,4,music,finished
15837,Ekaki Uta,,1,3,music,finished
15792,Choco Kano,,1,4,music,finished
15777,Kaze wa Fuiteru ka?,,1,2,music,finished
892,Seraphim Call,1999,12,23,tv,finished
900,Dr. Rin ni Kiitemite!,2001,51,24,tv,finished
905,Red Baron,1994,49,25,tv,finished
464,Transformers Victory,1989,44,23,tv,finished
11112,Umezu Kazuo no Noroi,1990,1,43,ova,finished
11136,Amefuri Kozou,1983,1,25,ova,finished
1808,Togainu no Chi,2010,12,24,tv,finished
1816,Shin Ace wo Nerae!,1978,25,25,tv,finished
3675,Yu☆Gi☆Oh! Duel Monsters ALEX,2006,12,23,tv,finished
8098,Doraemon: It's Spring!,1986,1,23,special,finished
13768,Xixing Ji,,16,15,ona,finished
945,Chance Triangle Session,2001,13,24,tv,finished
8094,Doraemon's Time Capsule for 2001,1979,1,20,special,finished
8055,.hack//Tasogare no Udewa Densetsu - Offline de Aimashou,,1,20,special,finished
119,Strange Dawn,2000,13,20,tv,finished
8034,Di Gi Charat: Kuchi Kara Bazooka,2001,1,13,special,finished
13763,Ikebukuro PR Anime,,1,4,ona,finished
14572,Beyblade Burst DB,2021,0,12,ona,releasing
7982,Tide-Line Blue Special,2006,1,20,special,finished
1903,Nyani ga Nyandaa Nyandaa Kamen,2000,83,25,tv,finished
973,Pinocchio yori Piccolino no Bouken,1976,52,20,tv,finished
14564,URVAN,2021,1,6,ona,finished
7818,Tounen-bun no Watashi e,2020,1,2,movie,finished
982,Araiguma Rascal,1977,52,26,tv,finished
13232,Star Fox Zero: The Battle Begins,2016,1,15,ona,finished
3940,Rikujou Boueitai Mao-chan,2002,26,12,tv short,finished
7609,Gon, The Little Fox,2020,1,,movie,finished
1001,Flanders no Inu, Boku no Patrasche,1992,26,25,tv,finished
1006,Akai Koudan Zillion,1987,31,24,tv,finished
516,Love Get Chu,2006,25,24,tv,finished
4002,Bonobono,1995,48,15,tv short,finished
4007,Catman Series III,2008,6,4,tv short,finished
518,Ningen Kousaten,2003,13,24,tv,finished
1012,Kaiketsu Jouki Tanteidan,1998,26,24,tv,finished
129,Xenosaga: The Animation,2005,12,23,tv,finished
1015,Majime ni Fumajime Kaiketsu Zorori,2005,97,24,tv,finished
9773,Seikimatsu★Darling,1996,1,30,ova,finished
4037,Cookin' Idol Ai! Mai! Main!,2009,305,10,tv short,finished
4038,Marie & Gali,2009,40,5,tv short,finished
7327,Panda Kopanda: Amefuri Circus no Maki,1973,1,38,movie,finished
11473,Emblem Take 2,1993,2,51,ova,finished
10172,Giant Robo Gaiden Ginrei,1994,3,30,ova,finished
7227,Avengers Confidential: Black Widow & Punisher,2014,1,82,movie,finished
4100,Miyanishi Tatsuya Gekijou: Omae Umasou da na,2010,20,3,tv short,finished
14475,Xing Wu Shen Jue,,40,8,ona,finished
9763,Detonator Orgun,1991,3,52,ova,finished
7222,HUMAN LOST,2019,1,110,movie,finished
4107,Hello Kitty no Stump Village,,26,9,tv short,finished
7213,Children,,1,4,movie,finished
278,Tales of Eternia THE ANIMATION,2001,13,22,tv,finished
279,Weiß Kreuz Glühen,2002,13,20,tv,finished
9657,Boku wa Imouto ni Koi wo Suru,2005,1,49,ova,finished
14461,Enen no Shouboutai Mini Anime,2021,30,1,ona,finished
7128,Feng Yu Zhou,,1,105,movie,finished
7113,LAIDBACKERS,2019,1,60,movie,finished
4201,Mangirl!,2013,13,4,tv short,finished
13193,Sword Gai The Animation,2018,12,22,ona,finished
4208,Haitai Nanafa,2012,13,3,tv short,finished
15471,Scramble Kousai,,1,3,music,finished
15451,Tarareba,,1,6,music,finished
1061,Oz no Mahoutsukai (1986),1986,52,25,tv,finished
10034,Tobira wo Akete (1995),,1,11,ova,finished
11424,Soukyuu no Fafner: Arcadian Memory,2005,2,32,ova,finished
10166,Azusa, Otetsudai Shimasu!,2004,1,44,ova,finished
2131,Arashi no Yoru ni: Himitsu no Tomodachi,2012,26,23,tv,finished
2140,Juusen Battle Monsuno,2012,52,22,tv,finished
7030,Kitsune Tsuki,,1,7,movie,finished
9412,Fushigi Yuugi: Nakago Shikkari Shinasai!,1996,2,2,special,finished
4301,Minna Atsumare! Falcom Gakuen,2014,13,3,tv short,finished
11897,Code Geass: Soubou no Oz Picture Drama,2013,5,3,ova,finished
1091,Suteki Tantei Labyrinth,2007,25,23,tv,finished
7113,LAIDBACKERS,2019,1,60,movie,finished
2190,Battle Spirits: Sword Eyes,2012,29,20,tv,finished
15792,Choco Kano,,1,4,music,finished
9790,Yoroiden Samurai Troopers Kikoutei Densetsu,1989,4,30,ova,finished
10045,Warau Hyouteki,1987,1,50,ova,finished
4409,Bonobono 2,2016,0,8,tv short,releasing
4411,Usakame,2016,12,4,tv short,finished
2226,Fantasista Doll,2013,12,23,tv,finished
13350,Okitegami Kyouko no Bibouroku x Monogatari,2014,1,1,ona,finished
13347,Lu Shidai 2,,13,13,ona,finished
9524,Hitsuji no Uta,2003,4,30,ova,finished
15777,Kaze wa Fuiteru ka?,,1,2,music,finished
1124,Shutsugeki! Machine Robo Rescue,2003,53,23,tv,finished
11281,Biohazard 4: Incubate,2006,1,97,ova,finished
13338,Guomin Laogong Dai Huijia,,12,11,ona,finished
7030,Kitsune Tsuki,,1,7,movie,finished
9680,Ichigeki Sacchuu!! Hoihoi-san,2004,1,11,ova,finished
9460,Bear Bear Bear Kuma! Kumadam-hen,2021,3,1,special,finished
1139,GR: Giant Robo,2007,13,25,tv,finished
14784,Koi Tsubomi,,1,2,music,finished
13337,Closers: Side Blacklambs,,12,17,ona,finished
11278,Votoms Finder,2010,1,39,ova,finished
1143,Ayakashi,2007,12,24,tv,finished
4530,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2,2018,12,4,tv short,finished
9773,Seikimatsu★Darling,1996,1,30,ova,finished
13450,Huan Jie Wang,,20,14,ona,finished
1153,Ganbare Genki,1980,35,23,tv,finished
14786,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,,1,5,music,finished
12141,DRAMAtical Murder OVA: Data_xx_Transitory,2015,1,25,ova,finished
14792,Piece,,1,5,music,finished
14775,Dr.,,1,5,music,finished
13081,UN-GO: Inga Nikki,2011,10,1,ona,finished
6942,Yubi wo Nusunda Onna,,1,4,movie,finished
15717,Boku wa Robot-goshi no Kimi ni Koi wo Suru,,1,1,music,finished
4616,Chou Kadou Girl 1/6,2019,12,13,tv short,finished
14758,EXTRA,,1,3,music,finished
13863,Car & Tue,2019,8,1,ona,finished
10030,Sakura Taisen: Ecole de Paris,2003,3,25,ova,finished
13318,Neko ga Kureta Marui Shiawase,2017,5,1,ona,finished
2349,BlazBlue: Alter Memory,2013,12,24,tv,finished
9363,Machikado Mazoku Mini,2019,36,1,special,finished
9336,Amanchu!: Upyopyo Dive Tsukkome! Umi no Sekai!,2016,6,7,special,finished
2368,Meganebu!,2013,12,24,tv,finished
9330,Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya,2013,1,3,special,finished
10800,Nana Toshi Monogatari: Hokkyokukai Sensen,1994,2,29,ova,finished
11234,Boku, Otaryman,2010,1,35,ova,finished
4721,Guraburu!,2020,12,3,tv short,finished
2388,Mahou Sensou,2014,12,24,tv,finished
10420,Dallos,1983,4,30,ova,finished
1199,Jungle no Ouja Taa-chan,1993,50,20,tv,finished
9217,Yodomi no Sakagi,,1,10,special,finished
9211,Tiger & Bunny: Too many cooks spoil the broth.,2015,1,17,special,finished
14712,blue - line・step・brush - ,2020,1,2,ona,finished
1209,The Ultraman,1979,50,25,tv,finished
9174,Flying Witch Petit Special,2016,1,2,special,finished
10033,Hijikata Toshizo: Shiro no Kiseki,2004,1,30,ova,finished
2436,SoniAni: Super Sonico The Animation,2014,12,24,tv,finished
9128,Black Bullet: Tenchuu＊Girls,2014,1,1,special,finished
9127,Nisshin Seifun Group CM,2010,3,1,special,finished
1226,Dennou Boukenki Webdiver,2001,52,24,tv,finished
13284,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,2017,2,12,ona,finished
12767,Hakuouki Shinkai: Kaze no Shou,,1,11,ova,finished
1268,PaRappa The Rapper,2001,30,23,tv,finished
9073,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,2016,1,48,special,finished
15601,Shining☆Romance,,1,5,music,finished
13799,Guomin Laogong Dai Huijia 4,,12,12,ona,finished
1285,Sasurai no Taiyou,1971,26,24,tv,finished
1293,Mashin Eiyuuden Wataru,1988,45,20,tv,finished
5142,Memory,1964,1,5,movie,finished
15602,Force Live,,1,4,music,finished
1296,Crystal Blaze,2008,12,24,tv,finished
5150,Tamala 2010: A Punk Cat in Space,2002,1,90,movie,finished
344,PopoloCrois,2003,26,23,tv,finished
5159,Silent Mobius 2,1992,1,59,movie,finished
10161,Kidou Senshi SD Gundam Mk-II,1989,3,10,ova,finished
9057,Buddy Go!,2016,7,2,special,finished
5182,Hamelin no Violin Hiki,1996,1,30,movie,finished
13794,Shaonian Ge Xing,,26,24,ona,finished
5243,Dorami & Doraemons: Space Land Kiki Ippatsu!,2001,1,15,movie,finished
15567,Chuubyou Gekihatsu Boy,,1,3,music,finished
5297,Sora Tobu Yuurei Sen,1969,1,60,movie,finished
5299,Ie Naki Ko (Movie),1980,1,96,movie,finished
15550,Hajimemashite no Kimochi wo,,1,3,music,finished
1338,Net Ghost Pipopa,2008,51,20,tv,finished
15536,Hotohashiru,,1,4,music,finished
5343,Bobby ni Kubittake,1985,1,44,movie,finished
12733,Keishicho Tokumu-bu Tokushu Kyoaku-han Taisaku-Shitsu Dai-Nana-ka: Tokunana OVA File 0.5,2020,1,23,ova,finished
5393,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,1976,1,69,movie,finished
5407,Sekai Meisaku Douwa: Hakuchou no Ouji,1977,1,62,movie,finished
15517,Tatakau Mono-tachi e Ai wo Komete,,1,5,music,finished
5443,Uchuu Senshi Baldios Movie,1981,1,117,movie,finished
5446,UFO Robo Grendizer tai Great Mazinger,1976,1,30,movie,finished
5460,Man & Whale,,1,2,movie,finished
1378,Ginga Senpuu Braiger,1981,39,23,tv,finished
5500,First Squad: The Moment of Truth,2009,1,73,movie,finished
10158,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,1999,1,9,ova,finished
5511,Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,1997,1,38,movie,finished
15492,Miss Monochrome: Watashi dake no Monogatari,,1,3,music,finished
13240,Girlfriend (♪),2016,3,8,ona,finished
1378,Ginga Senpuu Braiger,1981,39,23,tv,finished
13990,OBSOLETE Part II,2020,6,13,ona,finished
5500,First Squad: The Moment of Truth,2009,1,73,movie,finished
9127,Nisshin Seifun Group CM,2010,3,1,special,finished
5511,Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,1997,1,38,movie,finished
9734,Interlude,2004,3,40,ova,finished
9128,Black Bullet: Tenchuu＊Girls,2014,1,1,special,finished
11454,Appleseed XIII,2011,13,22,ova,finished
13993,Kidou Senshi Gundam G40,2020,1,11,ona,finished
